,Year,Age,Female,Male,Total
1858,1830-1834,82,0.194718,0.213592,0.201626
1859,1830-1834,83,0.215177,0.23416900000000002,0.22205100000000003
1860,1830-1834,84,0.236803,0.25742800000000005,0.244182
1861,1830-1834,85,0.255739,0.280422,0.26445599999999997
1862,1830-1834,86,0.275068,0.30487800000000004,0.285439
1863,1830-1834,87,0.29591799999999996,0.331541,0.308095
1864,1830-1834,88,0.31713600000000003,0.358873,0.331106
1865,1830-1834,89,0.339516,0.38795100000000005,0.355311
1866,1830-1834,90,0.36762399999999995,0.42377600000000004,0.385356
1867,1830-1834,91,0.39624000000000004,0.457132,0.41476899999999994
1868,1830-1834,92,0.42080100000000004,0.47791000000000006,0.437464
1869,1830-1834,93,0.438327,0.479659,0.44983900000000004
1870,1830-1834,94,0.45839399999999997,0.47656800000000005,0.46328500000000006
1871,1830-1834,95,0.510662,0.538038,0.517999
1872,1830-1834,96,0.553018,0.6216430000000001,0.57125
1873,1830-1834,97,0.553982,0.711801,0.593562
1874,1830-1834,98,0.506576,0.769041,0.56633
1875,1830-1834,99,0.44736099999999995,0.795732,0.515748
1876,1830-1834,100,0.8424950000000001,1.9722220000000001,0.993088
1877,1830-1834,101,1.135135,2.346863,1.2244899999999999
1878,1830-1834,102,1.729469,6.0,1.8594849999999998
1879,1830-1834,103,1.2116790000000002,,1.2116790000000002
1880,1830-1834,104,6.0,,6.0
1881,1830-1834,105,,,
1882,1830-1834,106,,,
1883,1830-1834,107,,,
1884,1830-1834,108,,,
1885,1830-1834,109,,,
1886,1830-1834,110,,,
1887,1835-1839,0,0.17005,0.200001,0.185223
1888,1835-1839,1,0.039851,0.042718,0.041291
1889,1835-1839,2,0.027774,0.029785000000000002,0.028783
1890,1835-1839,3,0.016548,0.017945,0.017248
1891,1835-1839,4,0.010256999999999999,0.011209,0.010735
1892,1835-1839,5,0.008614,0.009284,0.008951
1893,1835-1839,6,0.007790999999999999,0.008296,0.008045
1894,1835-1839,7,0.007031,0.007439,0.007234999999999999
1895,1835-1839,8,0.006321,0.006696,0.006508
1896,1835-1839,9,0.005646,0.006046,0.005845
1897,1835-1839,10,0.005069,0.005536999999999999,0.005302
1898,1835-1839,11,0.00457,0.00503,0.0048
1899,1835-1839,12,0.004227000000000001,0.0046240000000000005,0.004425999999999999
1900,1835-1839,13,0.0040420000000000005,0.0043219999999999995,0.004182
1901,1835-1839,14,0.004061,0.004177,0.004118999999999999
1902,1835-1839,15,0.004266,0.004196,0.004231
1903,1835-1839,16,0.004612,0.004465,0.004539
1904,1835-1839,17,0.004952000000000001,0.004847,0.0049
1905,1835-1839,18,0.0052829999999999995,0.005353,0.005318
1906,1835-1839,19,0.005593,0.005988,0.005788000000000001
1907,1835-1839,20,0.005856,0.006704000000000001,0.006274
1908,1835-1839,21,0.006057,0.007286,0.006663
1909,1835-1839,22,0.006251,0.007784999999999999,0.0070079999999999995
1910,1835-1839,23,0.006422,0.008172,0.0072840000000000005
1911,1835-1839,24,0.0065980000000000006,0.008466,0.007517
1912,1835-1839,25,0.006804000000000001,0.008709,0.007741
1913,1835-1839,26,0.007045,0.008997,0.008005
1914,1835-1839,27,0.007317000000000001,0.009337999999999999,0.00831
1915,1835-1839,28,0.007640000000000001,0.009759,0.008681
1916,1835-1839,29,0.008015999999999999,0.010275,0.009124
1917,1835-1839,30,0.008359,0.010784,0.009547
1918,1835-1839,31,0.008698000000000001,0.011293000000000001,0.009968000000000001
1919,1835-1839,32,0.008992,0.011751000000000001,0.01034
1920,1835-1839,33,0.009292,0.012227,0.010725
1921,1835-1839,34,0.009618999999999999,0.012728,0.011136
1922,1835-1839,35,0.009954000000000001,0.013222,0.011549
1923,1835-1839,36,0.010131999999999999,0.013536000000000001,0.011791
1924,1835-1839,37,0.010429,0.013994,0.012163
1925,1835-1839,38,0.010838,0.014605000000000002,0.012665000000000001
1926,1835-1839,39,0.011293000000000001,0.0153,0.013227000000000001
1927,1835-1839,40,0.011769,0.016052,0.013826
1928,1835-1839,41,0.012434,0.017039,0.014638
1929,1835-1839,42,0.012985,0.017934000000000002,0.015347
1930,1835-1839,43,0.013422,0.01875,0.015957
1931,1835-1839,44,0.013737000000000001,0.019511,0.016472999999999998
1932,1835-1839,45,0.014001,0.020297,0.016969
1933,1835-1839,46,0.013981,0.020666,0.017103
1934,1835-1839,47,0.014181000000000001,0.021144,0.017404
1935,1835-1839,48,0.01462,0.021731,0.017884
1936,1835-1839,49,0.015215000000000001,0.022299,0.01844
1937,1835-1839,50,0.015931999999999998,0.022815000000000002,0.019045
1938,1835-1839,51,0.017506999999999998,0.024451,0.020638
1939,1835-1839,52,0.019298,0.026466000000000003,0.02252
1940,1835-1839,53,0.02119,0.028722,0.024565
1941,1835-1839,54,0.023038999999999997,0.031052999999999997,0.026618
1942,1835-1839,55,0.02481,0.03336,0.028619
1943,1835-1839,56,0.025256999999999998,0.033826999999999996,0.029066
1944,1835-1839,57,0.025832,0.034421,0.029637
1945,1835-1839,58,0.026733999999999997,0.035404000000000005,0.030560000000000004
1946,1835-1839,59,0.028244,0.037063,0.032121
1947,1835-1839,60,0.030361000000000003,0.039401,0.034321
1948,1835-1839,61,0.033697000000000005,0.043502,0.037958
1949,1835-1839,62,0.037349,0.0479,0.041894
1950,1835-1839,63,0.041012,0.052133000000000006,0.045762
1951,1835-1839,64,0.043985,0.055276,0.048764999999999996
1952,1835-1839,65,0.046561,0.057701,0.051236000000000004
1953,1835-1839,66,0.049974,0.060708000000000005,0.054454999999999996
1954,1835-1839,67,0.054072,0.064475,0.05839400000000001
1955,1835-1839,68,0.059105,0.06927699999999999,0.063314
1956,1835-1839,69,0.065975,0.076277,0.07022
1957,1835-1839,70,0.074709,0.085522,0.07914500000000001
1958,1835-1839,71,0.083096,0.094722,0.087839
1959,1835-1839,72,0.091008,0.10369600000000001,0.096151
1960,1835-1839,73,0.098829,0.11306400000000001,0.104551
1961,1835-1839,74,0.10670199999999999,0.12272000000000001,0.11308800000000001
1962,1835-1839,75,0.11414300000000001,0.132079,0.121233
1963,1835-1839,76,0.123003,0.143008,0.130839
1964,1835-1839,77,0.133697,0.155477,0.142157
1965,1835-1839,78,0.146126,0.169355,0.155075
1966,1835-1839,79,0.16004200000000002,0.1852,0.16961700000000002
1967,1835-1839,80,0.168133,0.19811900000000002,0.17924
1968,1835-1839,81,0.18366500000000002,0.216606,0.195663
1969,1835-1839,82,0.199915,0.236328,0.212945
1970,1835-1839,83,0.21599200000000002,0.256261,0.230132
1971,1835-1839,84,0.231881,0.275656,0.24696500000000002
1972,1835-1839,85,0.247484,0.293756,0.26313600000000004
1973,1835-1839,86,0.265523,0.31285999999999997,0.281263
1974,1835-1839,87,0.288283,0.334846,0.30354000000000003
1975,1835-1839,88,0.31806999999999996,0.36147199999999996,0.33214
1976,1835-1839,89,0.353596,0.393691,0.36647399999999997
1977,1835-1839,90,0.392536,0.43521899999999997,0.406055
1978,1835-1839,91,0.430125,0.481559,0.44600100000000004
1979,1835-1839,92,0.454324,0.5213840000000001,0.4741
1980,1835-1839,93,0.44639799999999996,0.534085,0.47047700000000003
1981,1835-1839,94,0.410467,0.526133,0.43927299999999997
1982,1835-1839,95,0.402248,0.498274,0.42412299999999997
1983,1835-1839,96,0.365291,0.5468890000000001,0.405267
1984,1835-1839,97,0.313126,0.6076090000000001,0.377273
1985,1835-1839,98,0.331986,0.626895,0.395144
1986,1835-1839,99,0.402841,0.49261099999999997,0.423283
1987,1835-1839,100,1.235808,1.7044669999999997,1.348799
1988,1835-1839,101,2.0338979999999998,6.0,2.360809
1989,1835-1839,102,6.0,,6.0
1990,1835-1839,103,,,
1991,1835-1839,104,,,
1992,1835-1839,105,,,
1993,1835-1839,106,,,
1994,1835-1839,107,,,
1995,1835-1839,108,,,
1996,1835-1839,109,,,
1997,1835-1839,110,,,
1998,1840-1844,0,0.158273,0.191058,0.17486600000000002
1999,1840-1844,1,0.034515,0.03885,0.036687
2000,1840-1844,2,0.023634,0.026619,0.02513
2001,1840-1844,3,0.015732,0.017619,0.016678
2002,1840-1844,4,0.011391,0.012756,0.012074
2003,1840-1844,5,0.009538,0.010742,0.01014
2004,1840-1844,6,0.008081999999999999,0.009145,0.008614
2005,1840-1844,7,0.0068189999999999995,0.007745,0.0072829999999999995
2006,1840-1844,8,0.005824,0.006626000000000001,0.006226
2007,1840-1844,9,0.005106,0.005803,0.005455
2008,1840-1844,10,0.004632,0.005231,0.004932
2009,1840-1844,11,0.004239,0.004707,0.0044729999999999995
2010,1840-1844,12,0.0040479999999999995,0.004364,0.0042060000000000005
2011,1840-1844,13,0.004038,0.004173,0.004106
2012,1840-1844,14,0.004184,0.004111,0.004148
2013,1840-1844,15,0.004472,0.00419,0.004331000000000001
2014,1840-1844,16,0.004837,0.004475,0.004656
2015,1840-1844,17,0.005092,0.004804,0.004947999999999999
2016,1840-1844,18,0.005243,0.0051909999999999994,0.005217
2017,1840-1844,19,0.005375,0.005729,0.00555
2018,1840-1844,20,0.005517,0.006431,0.005968
2019,1840-1844,21,0.005688,0.007062000000000001,0.006365999999999999
2020,1840-1844,22,0.00588,0.007592,0.006723999999999999
2021,1840-1844,23,0.0060869999999999995,0.007988,0.007023000000000001
2022,1840-1844,24,0.006285,0.008198,0.007226000000000001
2023,1840-1844,25,0.006449,0.008213,0.007317000000000001
2024,1840-1844,26,0.006581999999999999,0.008213,0.007383
2025,1840-1844,27,0.006731999999999999,0.008303,0.007503
2026,1840-1844,28,0.006873000000000001,0.008452,0.007645999999999999
2027,1840-1844,29,0.007044,0.0087,0.007854
2028,1840-1844,30,0.007267,0.009073000000000001,0.00815
2029,1840-1844,31,0.007620999999999999,0.009609999999999999,0.008593
2030,1840-1844,32,0.007992,0.01015,0.009047
2031,1840-1844,33,0.008438,0.010763,0.009574
2032,1840-1844,34,0.008961,0.011470999999999999,0.010186
2033,1840-1844,35,0.009453,0.012137,0.010762
2034,1840-1844,36,0.009701999999999999,0.012516,0.011071
2035,1840-1844,37,0.009945,0.012896000000000001,0.011377
2036,1840-1844,38,0.01023,0.013346,0.011739
2037,1840-1844,39,0.010578,0.013866,0.012167
2038,1840-1844,40,0.010931,0.014388,0.012598999999999999
2039,1840-1844,41,0.01139,0.015125,0.013188
2040,1840-1844,42,0.011842,0.015907,0.013793999999999999
2041,1840-1844,43,0.01226,0.016714,0.014391
2042,1840-1844,44,0.012562,0.017446,0.01489
2043,1840-1844,45,0.012818000000000001,0.018167,0.015356
2044,1840-1844,46,0.012861000000000001,0.018503,0.015528
2045,1840-1844,47,0.013028,0.018943,0.015812
2046,1840-1844,48,0.013331,0.019531,0.016233
2047,1840-1844,49,0.013791999999999999,0.020319999999999998,0.016825
2048,1840-1844,50,0.014421999999999999,0.021338,0.017606999999999998
2049,1840-1844,51,0.01571,0.023207,0.019136
2050,1840-1844,52,0.01712,0.025109,0.020744
2051,1840-1844,53,0.018673,0.027014,0.022433
2052,1840-1844,54,0.020213,0.028676,0.024005000000000002
2053,1840-1844,55,0.021784,0.030098000000000003,0.025493000000000002
2054,1840-1844,56,0.022407,0.03027,0.025894999999999998
2055,1840-1844,57,0.023424,0.031056,0.026791000000000002
2056,1840-1844,58,0.024703,0.032271,0.028026
2057,1840-1844,59,0.026148,0.033808,0.029498000000000003
2058,1840-1844,60,0.027676999999999997,0.035493000000000004,0.031085
2059,1840-1844,61,0.030831,0.039316000000000004,0.034513
2060,1840-1844,62,0.033971,0.043191,0.037943
2061,1840-1844,63,0.037313,0.047341,0.041592000000000004
2062,1840-1844,64,0.04115,0.051948,0.045714
2063,1840-1844,65,0.045489,0.056987,0.050298
2064,1840-1844,66,0.048829000000000004,0.060065,0.05350800000000001
2065,1840-1844,67,0.053171,0.064183,0.057738
2066,1840-1844,68,0.058313,0.06906699999999999,0.06275800000000001
2067,1840-1844,69,0.06354299999999999,0.073912,0.067815
2068,1840-1844,70,0.069199,0.079175,0.073295
2069,1840-1844,71,0.076097,0.086703,0.08040599999999999
2070,1840-1844,72,0.083067,0.093984,0.087461
2071,1840-1844,73,0.090415,0.101229,0.094734
2072,1840-1844,74,0.099345,0.109831,0.103503
2073,1840-1844,75,0.10978199999999999,0.11971500000000002,0.113693
2074,1840-1844,76,0.1202,0.13059,0.12424600000000001
2075,1840-1844,77,0.130902,0.143111,0.13558599999999998
2076,1840-1844,78,0.142841,0.158584,0.148773
2077,1840-1844,79,0.156191,0.17686300000000002,0.16384
2078,1840-1844,80,0.15320599999999998,0.17552,0.16137200000000002
2079,1840-1844,81,0.166743,0.19403299999999998,0.176577
2080,1840-1844,82,0.182554,0.21535,0.194161
2081,1840-1844,83,0.200501,0.238794,0.21377100000000002
2082,1840-1844,84,0.219795,0.262085,0.234098
2083,1840-1844,85,0.23844899999999997,0.2812,0.252512
2084,1840-1844,86,0.2568,0.296835,0.269613
2085,1840-1844,87,0.277756,0.312843,0.288708
2086,1840-1844,88,0.302647,0.333316,0.311994
2087,1840-1844,89,0.33707,0.369625,0.346777
2088,1840-1844,90,0.337,0.386903,0.351505
2089,1840-1844,91,0.34825300000000003,0.41005,0.365682
2090,1840-1844,92,0.358242,0.4326,0.37859
2091,1840-1844,93,0.369129,0.45532799999999995,0.391961
2092,1840-1844,94,0.386396,0.48153900000000005,0.410526
2093,1840-1844,95,0.42555600000000005,0.5201520000000001,0.448063
2094,1840-1844,96,0.48313,0.574086,0.50276
2095,1840-1844,97,0.561975,0.65746,0.5796060000000001
2096,1840-1844,98,0.683405,0.941638,0.716943
2097,1840-1844,99,0.905694,1.20438,0.917444
2098,1840-1844,100,1.2386409999999999,,1.2386409999999999
2099,1840-1844,101,3.226667,,3.226667
2100,1840-1844,102,,,
2101,1840-1844,103,,,
2102,1840-1844,104,,,
2103,1840-1844,105,,,
2104,1840-1844,106,,,
2105,1840-1844,107,,,
2106,1840-1844,108,,,
2107,1840-1844,109,,,
2108,1840-1844,110,,,
2109,1845-1849,0,0.158572,0.189828,0.174335
2110,1845-1849,1,0.039555,0.042198,0.040881
2111,1845-1849,2,0.027041000000000003,0.0289,0.027974000000000002
2112,1845-1849,3,0.017361,0.018233000000000003,0.017799000000000002
2113,1845-1849,4,0.012056,0.012537000000000001,0.012297
2114,1845-1849,5,0.009947,0.010519,0.010232
2115,1845-1849,6,0.00847,0.009134999999999999,0.008801999999999999
2116,1845-1849,7,0.0072,0.007906999999999999,0.007553
2117,1845-1849,8,0.006174,0.0068590000000000005,0.006516
2118,1845-1849,9,0.0054210000000000005,0.006021,0.005721
2119,1845-1849,10,0.004946,0.00541,0.005178
2120,1845-1849,11,0.004489,0.004817,0.004653
2121,1845-1849,12,0.004168,0.004364,0.004266
2122,1845-1849,13,0.004017,0.0040869999999999995,0.004052
2123,1845-1849,14,0.004023,0.003978,0.004
2124,1845-1849,15,0.004138,0.004,0.004069
2125,1845-1849,16,0.0043549999999999995,0.004211,0.0042829999999999995
2126,1845-1849,17,0.004606,0.004555,0.004581
2127,1845-1849,18,0.0048590000000000005,0.004998,0.004928
2128,1845-1849,19,0.005089,0.0055130000000000005,0.005299
2129,1845-1849,20,0.005342,0.006121,0.005727
2130,1845-1849,21,0.005568,0.006634999999999999,0.006095000000000001
2131,1845-1849,22,0.005675,0.006959999999999999,0.0063100000000000005
2132,1845-1849,23,0.005698,0.0071400000000000005,0.006409999999999999
2133,1845-1849,24,0.005741,0.007298000000000001,0.006509999999999999
2134,1845-1849,25,0.005826,0.007470999999999999,0.0066370000000000005
2135,1845-1849,26,0.005967,0.007657,0.0067989999999999995
2136,1845-1849,27,0.0061990000000000005,0.007908,0.00704
2137,1845-1849,28,0.006509999999999999,0.0082,0.0073409999999999994
2138,1845-1849,29,0.006869,0.008493,0.007666
2139,1845-1849,30,0.007241,0.008768999999999999,0.00799
2140,1845-1849,31,0.007647,0.009173,0.008394
2141,1845-1849,32,0.008019,0.009644,0.008813
2142,1845-1849,33,0.008302,0.010114,0.009186
2143,1845-1849,34,0.008546,0.010641,0.009567
2144,1845-1849,35,0.008797,0.011275,0.010004
2145,1845-1849,36,0.009043,0.011867,0.010418
2146,1845-1849,37,0.00933,0.012412000000000001,0.01083
2147,1845-1849,38,0.009774,0.013064,0.011373999999999999
2148,1845-1849,39,0.010368,0.013836000000000001,0.012052
2149,1845-1849,40,0.010906,0.014485,0.012639
2150,1845-1849,41,0.011309999999999999,0.015101,0.01314
2151,1845-1849,42,0.011581000000000001,0.015714,0.013568
2152,1845-1849,43,0.011759,0.016387,0.013975
2153,1845-1849,44,0.011862000000000001,0.017123,0.014372
2154,1845-1849,45,0.011901,0.01789,0.014749000000000002
2155,1845-1849,46,0.011949,0.018469,0.015040999999999999
2156,1845-1849,47,0.01234,0.019286,0.015624
2157,1845-1849,48,0.013038,0.020286000000000002,0.016453
2158,1845-1849,49,0.013969999999999998,0.021374,0.017444
2159,1845-1849,50,0.015123,0.022591999999999998,0.018612
2160,1845-1849,51,0.016575,0.024272,0.020152
2161,1845-1849,52,0.01794,0.025877999999999998,0.021608000000000002
2162,1845-1849,53,0.019244999999999998,0.027471,0.023021
2163,1845-1849,54,0.020515000000000002,0.029082999999999998,0.024416999999999998
2164,1845-1849,55,0.02186,0.030847000000000003,0.025914999999999997
2165,1845-1849,56,0.022581,0.031581,0.026607
2166,1845-1849,57,0.023528999999999998,0.032447000000000004,0.027487
2167,1845-1849,58,0.024705,0.033436,0.028554000000000003
2168,1845-1849,59,0.025866000000000004,0.034288,0.029552999999999996
2169,1845-1849,60,0.027035000000000003,0.035005,0.030504000000000003
2170,1845-1849,61,0.030019999999999998,0.038232,0.033569999999999996
2171,1845-1849,62,0.033692,0.042453,0.037455
2172,1845-1849,63,0.037949000000000004,0.047563999999999995,0.042053
2173,1845-1849,64,0.042789,0.053653,0.047398
2174,1845-1849,65,0.048221,0.06069600000000001,0.053480999999999994
2175,1845-1849,66,0.052088,0.065464,0.057694
2176,1845-1849,67,0.055875,0.069951,0.061724
2177,1845-1849,68,0.060066999999999995,0.074439,0.065983
2178,1845-1849,69,0.065249,0.079087,0.070905
2179,1845-1849,70,0.07140099999999999,0.08379500000000001,0.076441
2180,1845-1849,71,0.078292,0.08943999999999999,0.08279700000000001
2181,1845-1849,72,0.086422,0.09676900000000001,0.090576
2182,1845-1849,73,0.095144,0.105395,0.099224
2183,1845-1849,74,0.10303599999999999,0.11405799999999999,0.107379
2184,1845-1849,75,0.11086300000000002,0.123655,0.115847
2185,1845-1849,76,0.12030899999999999,0.13489600000000002,0.125937
2186,1845-1849,77,0.12987100000000001,0.14588800000000002,0.135998
2187,1845-1849,78,0.140476,0.157712,0.147017
2188,1845-1849,79,0.154371,0.173717,0.161633
2189,1845-1849,80,0.161857,0.186789,0.170967
2190,1845-1849,81,0.175622,0.20286500000000002,0.185447
2191,1845-1849,82,0.191403,0.22186199999999998,0.202204
2192,1845-1849,83,0.208473,0.242681,0.220354
2193,1845-1849,84,0.224925,0.261852,0.23744899999999997
2194,1845-1849,85,0.242351,0.27935,0.254579
2195,1845-1849,86,0.26492,0.30044299999999996,0.27633800000000003
2196,1845-1849,87,0.294215,0.32703499999999996,0.304463
2197,1845-1849,88,0.336442,0.366289,0.345504
2198,1845-1849,89,0.40220700000000004,0.437903,0.41270200000000007
2199,1845-1849,90,0.400777,0.46879399999999993,0.41979799999999995
2200,1845-1849,91,0.420285,0.506473,0.44296800000000003
2201,1845-1849,92,0.43892200000000003,0.536574,0.46331400000000006
2202,1845-1849,93,0.454438,0.557573,0.479023
2203,1845-1849,94,0.464346,0.5760810000000001,0.48958100000000004
2204,1845-1849,95,0.46869700000000003,0.594659,0.495353
2205,1845-1849,96,0.473103,0.618545,0.501704
2206,1845-1849,97,0.492442,0.66567,0.523912
2207,1845-1849,98,0.552838,0.779745,0.5889449999999999
2208,1845-1849,99,0.666219,0.692991,0.669424
2209,1845-1849,100,0.8379280000000001,0.0,0.7090489999999999
2210,1845-1849,101,0.984933,0.0,0.667383
2211,1845-1849,102,0.389121,0.0,0.172542
2212,1845-1849,103,0.0,0.0,0.0
2213,1845-1849,104,,0.0,0.0
2214,1845-1849,105,,,
2215,1845-1849,106,,,
2216,1845-1849,107,,,
2217,1845-1849,108,,,
2218,1845-1849,109,,,
2219,1845-1849,110,,,
2220,1850-1854,0,0.153669,0.182838,0.168463
2221,1850-1854,1,0.039646,0.043338999999999996,0.041499
2222,1850-1854,2,0.027591,0.029947,0.028776999999999997
2223,1850-1854,3,0.019452,0.021049000000000002,0.020259
2224,1850-1854,4,0.014165,0.015691,0.014927000000000001
2225,1850-1854,5,0.011466,0.012849000000000001,0.012151
2226,1850-1854,6,0.009734999999999999,0.010709,0.010218999999999999
2227,1850-1854,7,0.008195000000000001,0.008856999999999999,0.008525
2228,1850-1854,8,0.006894,0.007367,0.00713
2229,1850-1854,9,0.005913,0.006302,0.006108
2230,1850-1854,10,0.005267,0.005657,0.005463
2231,1850-1854,11,0.004671,0.005093,0.004882
2232,1850-1854,12,0.004296,0.004723,0.004509
2233,1850-1854,13,0.004132,0.004535,0.004333
